policy,comparison,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
cv_targets__original,FDE_vs_floor,endpoint,eu-locality-020,622,14.423483140027106,14.661254921134372,1.6217696396814918,54.18434016797015,99.18086841907973,54.18434016797015
cv_targets__original,FDE_vs_floor,endpoint,eu-locality-048,5582,58.74624744124812,58.835657649174784,0.15196602111562374,216.55248685578948,356.88885467763185,216.2196458274127
cv_targets__original,FDE_vs_floor,endpoint,eu-locality-067,4600,64.22751625211228,64.32961782669507,0.15871627724861614,207.16877909819794,394.0447029702928,207.16877909819794
cv_targets__original,FDE_vs_floor,endpoint,eu-locality-110,7204,57.59130466018604,57.85993899202156,0.4642838145276329,251.55253886025795,584.7464834418972,251.61890320290925
cv_targets__original,FDE_vs_floor,endpoint,eu-locality-119,4147,65.31482794766993,65.41231661128037,0.14903716709773196,270.5290560144782,484.5542592170748,270.5290560144782
cv_targets__original,FDE_vs_floor,endpoint,eu-locality-124,2645,83.77539707544463,83.92264524354673,0.17545701481974652,381.9827743206876,749.8979417287693,381.9827743206876
cv_targets__original,ADE_vs_CV,easy,eu-locality-007,2133,1.7517319351325,1.8525004364762494,5.439593932589137,4.208910981901395,4.673686581224021,4.355450553983238
cv_targets__original,ADE_vs_CV,easy,eu-locality-008,52276,2.0908453608261497,2.3343046202023725,10.429626762042565,4.191769687146941,4.636704436418451,4.477191635123733
cv_targets__original,ADE_vs_CV,easy,eu-locality-020,695,1.6139991414007029,1.6834998531827923,4.128346768233615,4.272902529712657,4.645577515453056,4.294862621440125
cv_targets__original,ADE_vs_CV,easy,eu-locality-048,2050,2.1133560088444177,2.2919612794697164,7.792682722223909,4.279426052271072,4.690460606184976,4.484449431559784
cv_targets__original,ADE_vs_CV,easy,eu-locality-067,1508,2.0090664224964474,2.126958008841005,5.542732195676847,4.298641582012201,4.642104422228763,4.431771346846858
cv_targets__original,ADE_vs_CV,easy,eu-locality-110,2579,2.1430916893979495,2.356118809479549,9.04144218977887,4.187432256844642,4.595233941220799,4.476255197977273
cv_targets__original,ADE_vs_CV,easy,eu-locality-119,1658,2.144031713959839,2.3455260977767742,8.59058375039713,4.202705318758933,4.6559864623485225,4.423775218674889
cv_targets__original,ADE_vs_CV,easy,eu-locality-124,1006,2.362778423654885,2.5758364727079335,8.271412075668927,4.3042415039976865,4.6661027791476934,4.529853536161329
cv_targets__stop,ADE_vs_floor,all,eu-locality-007,5526,13.615473566485107,13.659801968100014,0.3245171615110398,46.05961894117432,80.22724394770805,46.09347990746643
cv_targets__stop,ADE_vs_floor,all,eu-locality-008,157961,17.937444627303652,18.021562585415488,0.46676284430469117,63.88749530193625,131.40700087387515,63.88777248258642
cv_targets__stop,ADE_vs_floor,all,eu-locality-020,1225,6.444632745281368,6.504222456334076,0.9161696336919878,20.950455289077674,42.958840384020256,20.950455289077674
cv_targets__stop,ADE_vs_floor,all,eu-locality-048,8058,26.54156811104842,26.56728941852815,0.09681570097170855,89.55098636922551,160.18716362070072,89.55098636922551
cv_targets__stop,ADE_vs_floor,all,eu-locality-067,6903,28.898017940351377,28.934965705531113,0.12769244503605393,93.18088829333526,168.56927310186109,93.18088829333526
cv_targets__stop,ADE_vs_floor,all,eu-locality-110,8550,30.281779739847657,30.386533140007852,0.3447362674693366,121.68449105426859,272.09246013351503,121.9052045177577
cv_targets__stop,ADE_vs_floor,all,eu-locality-119,5639,28.81952230510989,28.851635272672283,0.11130380395738548,114.3522798565831,201.6878989025234,114.3522798565831
cv_targets__stop,ADE_vs_floor,all,eu-locality-124,3550,42.422340893712565,42.466857455347295,0.10482659726243071,186.45287792257716,344.5055271166482,186.45287792257716
cv_targets__stop,ADE_vs_floor,easy,eu-locality-007,2133,1.7517319351325,1.814058480940991,3.435751739170001,4.208910981901395,4.673686581224021,4.226908462018055
cv_targets__stop,ADE_vs_floor,easy,eu-locality-008,52276,2.0908401128155183,2.2247393563630107,6.018648574023966,4.191769687146941,4.636704436418451,4.2536504975253715
cv_targets__stop,ADE_vs_floor,easy,eu-locality-020,695,1.6139991414007029,1.6618821885620654,2.8812540077099547,4.272902529712657,4.645577515453056,4.272902529712657
cv_targets__stop,ADE_vs_floor,easy,eu-locality-048,2050,2.1133560088444177,2.1898050386991095,3.4911340737487584,4.279426052271072,4.690460606184976,4.307347057075696
cv_targets__stop,ADE_vs_floor,easy,eu-locality-067,1508,2.0090664224964474,2.0608942171549587,2.5148207136055256,4.298641582012201,4.642104422228763,4.3128555701010765
cv_targets__stop,ADE_vs_floor,easy,eu-locality-110,2579,2.1430916893979495,2.2329727154767687,4.025173503278944,4.187432256844642,4.595233941220799,4.225516494376588
cv_targets__stop,ADE_vs_floor,easy,eu-locality-119,1658,2.144031713959839,2.238628426291332,4.225654924261302,4.202705318758933,4.6559864623485225,4.228048703735379
cv_targets__stop,ADE_vs_floor,easy,eu-locality-124,1006,2.362778423654885,2.461131222347074,3.9962435890921078,4.3042415039976865,4.6661027791476934,4.337352322584515
cv_targets__stop,ADE_vs_floor,hard,eu-locality-007,1023,41.30867663737365,41.33477977257549,0.06315053653473957,81.24718975645555,114.47062363973248,81.24718975645555
cv_targets__stop,ADE_vs_floor,hard,eu-locality-008,36762,52.53557965262938,52.5443734807448,0.016736003367978647,124.3548686676523,215.6358894928369,124.3548686676523
cv_targets__stop,ADE_vs_floor,hard,eu-locality-020,47,37.64541412593011,37.64541412593011,0.0,59.47714101421315,69.16719818649797,59.47714101421315
cv_targets__stop,ADE_vs_floor,hard,eu-locality-048,2992,57.37954269796418,57.38097143610563,0.002489916266124048,127.11608694673164,211.57685641932093,127.11608694673164
cv_targets__stop,ADE_vs_floor,hard,eu-locality-067,2806,57.98984117061897,58.03102985000684,0.07097699195469653,132.24005022202874,207.56503644827586,132.24005022202874
cv_targets__stop,ADE_vs_floor,hard,eu-locality-110,2743,79.25573694070968,79.44065379422594,0.23277357962743217,230.62238670701072,405.0089482593798,230.62238670701072
cv_targets__stop,ADE_vs_floor,hard,eu-locality-119,1895,70.81991257261768,70.81405220339416,-0.008275715117522786,177.35436104322963,275.16663244604706,177.35436104322963
cv_targets__stop,ADE_vs_floor,hard,eu-locality-124,1362,98.75747675389039,98.75455633795897,-0.002957246773926947,278.10766655456683,456.2515668720877,278.10766655456683
cv_targets__stop,ADE_vs_floor,complete,eu-locality-007,2882,13.67583827402111,13.734699652883736,0.428559636178627,47.6301953356149,79.58424742220402,47.726096398137734
cv_targets__stop,ADE_vs_floor,complete,eu-locality-008,97352,16.247884116278126,16.356493421219184,0.6640133807663262,59.03425654132433,120.3012545117399,59.01678952634717
cv_targets__stop,ADE_vs_floor,complete,eu-locality-020,364,6.779699888728688,6.897752068548133,1.7114587280939064,22.682718227503177,49.70629992513765,22.682718227503177
cv_targets__stop,ADE_vs_floor,complete,eu-locality-048,4716,26.509842161370898,26.547173542712798,0.14062280973843322,91.38499461110202,161.22338275660073,91.38499461110202
cv_targets__stop,ADE_vs_floor,complete,eu-locality-067,3417,30.07990595809544,30.110716343524523,0.10232365473333838,93.05378910879755,166.3766421726747,93.05378910879755
cv_targets__stop,ADE_vs_floor,complete,eu-locality-110,5804,28.152772426825262,28.284978432485165,0.4674071291073223,118.307140243085,273.58704635230134,118.307140243085
cv_targets__stop,ADE_vs_floor,complete,eu-locality-119,3148,28.416087010052475,28.456864974001448,0.1432974573489676,111.844506586388,205.2067029563877,111.844506586388
cv_targets__stop,ADE_vs_floor,complete,eu-locality-124,2077,38.41377573607546,38.47114187260383,0.14911472271433857,177.32650540365142,317.6099885482687,177.32650540365142
cv_targets__stop,ADE_vs_original,all,eu-locality-007,5526,13.615473566485107,13.615473566485107,0.0,46.05961894117432,80.22724394770805,46.05961894117432
cv_targets__stop,ADE_vs_original,all,eu-locality-008,157961,17.937444627303652,17.937447428468403,1.5616295245823864e-05,63.88749530193625,131.40700087387515,63.88749530193625
cv_targets__stop,ADE_vs_original,all,eu-locality-020,1225,6.444632745281368,6.444632745281368,0.0,20.950455289077674,42.958840384020256,20.950455289077674
cv_targets__stop,ADE_vs_original,all,eu-locality-048,8058,26.54156811104842,26.54156811104842,0.0,89.55098636922551,160.18716362070072,89.55098636922551
cv_targets__stop,ADE_vs_original,all,eu-locality-067,6903,28.898017940351377,28.898017940351377,0.0,93.18088829333526,168.56927310186109,93.18088829333526
cv_targets__stop,ADE_vs_original,all,eu-locality-110,8550,30.281779739847657,30.281779739847657,0.0,121.68449105426859,272.09246013351503,121.68449105426859
cv_targets__stop,ADE_vs_original,all,eu-locality-119,5639,28.81952230510989,28.81952230510989,0.0,114.3522798565831,201.6878989025234,114.3522798565831
cv_targets__stop,ADE_vs_original,all,eu-locality-124,3550,42.422340893712565,42.422340893712565,0.0,186.45287792257716,344.5055271166482,186.45287792257716
cv_targets__stop,ADE_vs_original,easy,eu-locality-007,2133,1.7517319351325,1.7517319351325,0.0,4.208910981901395,4.673686581224021,4.208910981901395
cv_targets__stop,ADE_vs_original,easy,eu-locality-008,52276,2.0908401128155183,2.0908453608261497,0.00025099946316942123,4.191769687146941,4.636704436418451,4.191769687146941
cv_targets__stop,ADE_vs_original,easy,eu-locality-020,695,1.6139991414007029,1.6139991414007029,0.0,4.272902529712657,4.645577515453056,4.272902529712657
cv_targets__stop,ADE_vs_original,easy,eu-locality-048,2050,2.1133560088444177,2.1133560088444177,0.0,4.279426052271072,4.690460606184976,4.279426052271072
cv_targets__stop,ADE_vs_original,easy,eu-locality-067,1508,2.0090664224964474,2.0090664224964474,0.0,4.298641582012201,4.642104422228763,4.298641582012201
cv_targets__stop,ADE_vs_original,easy,eu-locality-110,2579,2.1430916893979495,2.1430916893979495,0.0,4.187432256844642,4.595233941220799,4.187432256844642
cv_targets__stop,ADE_vs_original,easy,eu-locality-119,1658,2.144031713959839,2.144031713959839,0.0,4.202705318758933,4.6559864623485225,4.202705318758933
cv_targets__stop,ADE_vs_original,easy,eu-locality-124,1006,2.362778423654885,2.362778423654885,0.0,4.3042415039976865,4.6661027791476934,4.3042415039976865
cv_targets__stop,ADE_vs_original,hard,eu-locality-007,1023,41.30867663737365,41.30867663737365,0.0,81.24718975645555,114.47062363973248,81.24718975645555
cv_targets__stop,ADE_vs_original,hard,eu-locality-008,36762,52.53557965262938,52.53559265445248,2.474859889245451e-05,124.3548686676523,215.6358894928369,124.3548686676523
cv_targets__stop,ADE_vs_original,hard,eu-locality-020,47,37.64541412593011,37.64541412593011,0.0,59.47714101421315,69.16719818649797,59.47714101421315
cv_targets__stop,ADE_vs_original,hard,eu-locality-048,2992,57.37954269796418,57.37954269796418,0.0,127.11608694673164,211.57685641932093,127.11608694673164
cv_targets__stop,ADE_vs_original,hard,eu-locality-067,2806,57.98984117061897,57.98984117061897,0.0,132.24005022202874,207.56503644827586,132.24005022202874
cv_targets__stop,ADE_vs_original,hard,eu-locality-110,2743,79.25573694070968,79.25573694070968,0.0,230.62238670701072,405.0089482593798,230.62238670701072
cv_targets__stop,ADE_vs_original,hard,eu-locality-119,1895,70.81991257261768,70.81991257261768,0.0,177.35436104322963,275.16663244604706,177.35436104322963
cv_targets__stop,ADE_vs_original,hard,eu-locality-124,1362,98.75747675389039,98.75747675389039,0.0,278.10766655456683,456.2515668720877,278.10766655456683
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-007,3935,30.016778886412727,30.1569908865094,0.46494028739252347,102.96456780800754,180.22954667261536,102.96456780800754
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-008,121088,35.633427469270856,35.89807423723189,0.7372171727433541,137.1144749395679,282.30913749090433,137.09799052418023
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-020,622,14.423483140027106,14.661254921134372,1.6217696396814918,54.18434016797015,99.18086841907973,54.18434016797015
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-048,5582,58.74624744124812,58.835657649174784,0.15196602111562374,216.55248685578948,356.88885467763185,216.2196458274127
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-067,4600,64.22751625211228,64.32961782669507,0.15871627724861614,207.16877909819794,394.0447029702928,207.16877909819794
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-110,7204,57.59130466018604,57.85993899202156,0.4642838145276329,251.55253886025795,584.7464834418972,251.61890320290925
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-119,4147,65.31482794766993,65.41231661128037,0.14903716709773196,270.5290560144782,484.5542592170748,270.5290560144782
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-124,2645,83.77539707544463,83.92264524354673,0.17545701481974652,381.9827743206876,749.8979417287693,381.9827743206876
cv_targets__stop,ADE_vs_CV,easy,eu-locality-007,2133,1.7517319351325,1.8525004364762494,5.439593932589137,4.208910981901395,4.673686581224021,4.355450553983238
cv_targets__stop,ADE_vs_CV,easy,eu-locality-008,52276,2.0908401128155183,2.3343046202023725,10.429851583198557,4.191769687146941,4.636704436418451,4.477191635123733
cv_targets__stop,ADE_vs_CV,easy,eu-locality-020,695,1.6139991414007029,1.6834998531827923,4.128346768233615,4.272902529712657,4.645577515453056,4.294862621440125
cv_targets__stop,ADE_vs_CV,easy,eu-locality-048,2050,2.1133560088444177,2.2919612794697164,7.792682722223909,4.279426052271072,4.690460606184976,4.484449431559784
cv_targets__stop,ADE_vs_CV,easy,eu-locality-067,1508,2.0090664224964474,2.126958008841005,5.542732195676847,4.298641582012201,4.642104422228763,4.431771346846858
cv_targets__stop,ADE_vs_CV,easy,eu-locality-110,2579,2.1430916893979495,2.356118809479549,9.04144218977887,4.187432256844642,4.595233941220799,4.476255197977273
cv_targets__stop,ADE_vs_CV,easy,eu-locality-119,1658,2.144031713959839,2.3455260977767742,8.59058375039713,4.202705318758933,4.6559864623485225,4.423775218674889
cv_targets__stop,ADE_vs_CV,easy,eu-locality-124,1006,2.362778423654885,2.5758364727079335,8.271412075668927,4.3042415039976865,4.6661027791476934,4.529853536161329
cv_targets__stop,matched_risk,all,eu-locality-007,5526,13.615473566485107,13.615473566485107,0.0,46.05961894117432,80.22724394770805,46.05961894117432
cv_targets__stop,matched_risk,all,eu-locality-008,157961,17.937444627303652,17.937444627303652,0.0,63.88749530193625,131.40700087387515,63.88749530193625
cv_targets__stop,matched_risk,all,eu-locality-020,1225,6.444632745281368,6.444632745281368,0.0,20.950455289077674,42.958840384020256,20.950455289077674
cv_targets__stop,matched_risk,all,eu-locality-048,8058,26.54156811104842,26.54156811104842,0.0,89.55098636922551,160.18716362070072,89.55098636922551
cv_targets__stop,matched_risk,all,eu-locality-067,6903,28.898017940351377,28.898017940351377,0.0,93.18088829333526,168.56927310186109,93.18088829333526
cv_targets__stop,matched_risk,all,eu-locality-110,8550,30.281779739847657,30.281779739847657,0.0,121.68449105426859,272.09246013351503,121.68449105426859
cv_targets__stop,matched_risk,all,eu-locality-119,5639,28.81952230510989,28.81952230510989,0.0,114.3522798565831,201.6878989025234,114.3522798565831
cv_targets__stop,matched_risk,all,eu-locality-124,3550,42.422340893712565,42.422340893712565,0.0,186.45287792257716,344.5055271166482,186.45287792257716
cv_targets__stop,matched_risk,easy,eu-locality-007,2133,1.7517319351325,1.7517319351325,0.0,4.208910981901395,4.673686581224021,4.208910981901395
cv_targets__stop,matched_risk,easy,eu-locality-008,52276,2.0908401128155183,2.0908401128155183,0.0,4.191769687146941,4.636704436418451,4.191769687146941
cv_targets__stop,matched_risk,easy,eu-locality-020,695,1.6139991414007029,1.6139991414007029,0.0,4.272902529712657,4.645577515453056,4.272902529712657
cv_targets__stop,matched_risk,easy,eu-locality-048,2050,2.1133560088444177,2.1133560088444177,0.0,4.279426052271072,4.690460606184976,4.279426052271072
cv_targets__stop,matched_risk,easy,eu-locality-067,1508,2.0090664224964474,2.0090664224964474,0.0,4.298641582012201,4.642104422228763,4.298641582012201
cv_targets__stop,matched_risk,easy,eu-locality-110,2579,2.1430916893979495,2.1430916893979495,0.0,4.187432256844642,4.595233941220799,4.187432256844642
cv_targets__stop,matched_risk,easy,eu-locality-119,1658,2.144031713959839,2.144031713959839,0.0,4.202705318758933,4.6559864623485225,4.202705318758933
cv_targets__stop,matched_risk,easy,eu-locality-124,1006,2.362778423654885,2.362778423654885,0.0,4.3042415039976865,4.6661027791476934,4.3042415039976865
cv_targets__stop,matched_risk,hard,eu-locality-007,1023,41.30867663737365,41.30867663737365,0.0,81.24718975645555,114.47062363973248,81.24718975645555
cv_targets__stop,matched_risk,hard,eu-locality-008,36762,52.53557965262938,52.53557965262938,0.0,124.3548686676523,215.6358894928369,124.3548686676523
cv_targets__stop,matched_risk,hard,eu-locality-020,47,37.64541412593011,37.64541412593011,0.0,59.47714101421315,69.16719818649797,59.47714101421315
cv_targets__stop,matched_risk,hard,eu-locality-048,2992,57.37954269796418,57.37954269796418,0.0,127.11608694673164,211.57685641932093,127.11608694673164
cv_targets__stop,matched_risk,hard,eu-locality-067,2806,57.98984117061897,57.98984117061897,0.0,132.24005022202874,207.56503644827586,132.24005022202874
cv_targets__stop,matched_risk,hard,eu-locality-110,2743,79.25573694070968,79.25573694070968,0.0,230.62238670701072,405.0089482593798,230.62238670701072
cv_targets__stop,matched_risk,hard,eu-locality-119,1895,70.81991257261768,70.81991257261768,0.0,177.35436104322963,275.16663244604706,177.35436104322963
cv_targets__stop,matched_risk,hard,eu-locality-124,1362,98.75747675389039,98.75747675389039,0.0,278.10766655456683,456.2515668720877,278.10766655456683
cv_targets__stop,matched_risk,complete,eu-locality-007,2882,13.67583827402111,13.67583827402111,0.0,47.6301953356149,79.58424742220402,47.6301953356149
cv_targets__stop,matched_risk,complete,eu-locality-008,97352,16.247884116278126,16.247884116278126,0.0,59.03425654132433,120.3012545117399,59.03425654132433
cv_targets__stop,matched_risk,complete,eu-locality-020,364,6.779699888728688,6.779699888728688,0.0,22.682718227503177,49.70629992513765,22.682718227503177
cv_targets__stop,matched_risk,complete,eu-locality-048,4716,26.509842161370898,26.509842161370898,0.0,91.38499461110202,161.22338275660073,91.38499461110202
cv_targets__stop,matched_risk,complete,eu-locality-067,3417,30.07990595809544,30.07990595809544,0.0,93.05378910879755,166.3766421726747,93.05378910879755
cv_targets__stop,matched_risk,complete,eu-locality-110,5804,28.152772426825262,28.152772426825262,0.0,118.307140243085,273.58704635230134,118.307140243085
cv_targets__stop,matched_risk,complete,eu-locality-119,3148,28.416087010052475,28.416087010052475,0.0,111.844506586388,205.2067029563877,111.844506586388
cv_targets__stop,matched_risk,complete,eu-locality-124,2077,38.41377573607546,38.41377573607546,0.0,177.32650540365142,317.6099885482687,177.32650540365142
